especie,fecha,apertura,maximo,minimo,cierre
MERVAL,01-30-91,145.59999,145.6,113.4,145.59999
MERVAL,01-31-91,157.31999,158.1,146.6,157.31999
MERVAL,02-01-91,150.59999,156.8,145.8,150.59999
MERVAL,02-04-91,137.67,150,136.5,137.67
MERVAL,02-05-91,133.89999,138.6,129.8,133.89999
MERVAL,02-06-91,130.73,136.9,129.7,130.73
MERVAL,02-07-91,123.68999,130.5,123.4,123.68999
MERVAL,02-08-91,122.7,128.4,122.4,122.7
MERVAL,02-11-91,132.42999,133.6,121.7,132.42999
MERVAL,02-12-91,128.17999,131.6,126.3,128.17999
MERVAL,02-13-91,134.03,134.03,126.1,134.03
MERVAL,02-14-91,148.18999,148.5,134.1,148.18999
MERVAL,02-15-91,143.40999,148.8,141.5,143.40999
MERVAL,02-18-91,141.34,143.4,136.7,141.34
MERVAL,02-19-91,140.23,141.1,135.3,140.23
MERVAL,02-20-91,149.34999,149.4,141.1,149.34999
MERVAL,02-21-91,152.87999,156.2,149.4,152.87999
MERVAL,02-22-91,152.43999,152.8,148.5,152.43999
MERVAL,02-25-91,162.93999,163.5,152.8,162.93999
MERVAL,02-26-91,174.75,174.75,163.6,174.75
MERVAL,02-27-91,170.67,175.1,169.2,170.67
MERVAL,02-28-91,181.14999,181.15,170.6,181.14999
MERVAL,03-01-91,183.95,190.4,179,183.95
MERVAL,03-04-91,158.81999,181.5,158.5,158.81999
MERVAL,03-05-91,170.95999,170.96,159.1,170.95999
MERVAL,03-06-91,167.54999,173.8,165.8,167.54999
MERVAL,03-07-91,159.79999,167.2,157.5,159.79999
MERVAL,03-08-91,165.18999,165.6,159.6,165.18999
MERVAL,03-11-91,178.21999,187,167.7,178.21999
MERVAL,03-12-91,180.34,184.6,177.7,180.34
MERVAL,03-13-91,182.25999,186.7,177.9,182.25999
MERVAL,03-14-91,179.56,186.1,178.8,179.56
MERVAL,03-15-91,188.45,188.6,178.5,188.45
MERVAL,03-18-91,194.20999,197.4,189.3,194.20999
MERVAL,03-19-91,205.39,205.4,194.4,205.39
MERVAL,03-20-91,216.23,222.8,205.5,216.23
MERVAL,03-21-91,276.51999,301.4,238.8,276.51999
MERVAL,03-22-91,265.04999,276.1,260.6,265.04999
MERVAL,03-25-91,259.44998,280.6,259,259.44998
MERVAL,03-26-91,249.98999,257.8,241.8,249.98999
MERVAL,03-27-91,270.47998,271.9,251.4,270.47998
MERVAL,04-01-91,288.18997,290.1,271.9,288.18997
MERVAL,04-02-91,283.96997,288.1,271.7,283.96997
MERVAL,04-03-91,273.31998,288.7,272.8,273.31998
MERVAL,04-04-91,261.37997,272.3,257.4,261.37997
MERVAL,04-05-91,261.63998,270.4,257.3,261.63998
MERVAL,04-08-91,252.5,266.1,251.8,252.5
MERVAL,04-09-91,255.57999,257.3,249.7,255.57999
MERVAL,04-10-91,246.67,255.4,245.4,246.67
MERVAL,04-11-91,235.03999,246.2,231.6,235.03999
MERVAL,04-12-91,252.15999,256.1,236.8,252.15999
MERVAL,04-15-91,273.88998,274.1,253.4,273.88998
MERVAL,04-16-91,263.69998,273.7,261,263.69998
MERVAL,04-17-91,272.76999,275.2,264,272.76999
MERVAL,04-18-91,269.31998,279.4,269.1,269.31998
MERVAL,04-19-91,278.62,279.2,268.9,278.62
MERVAL,04-22-91,267.69998,280,266.3,267.69998
MERVAL,04-23-91,280.00998,280.1,264.6,280.00998
MERVAL,04-24-91,289.94998,290.5,277.2,289.94998
MERVAL,04-25-91,287.73999,290.2,282.3,287.73999
MERVAL,04-26-91,280.48999,286.4,280.1,280.48999
MERVAL,04-29-91,269.64999,280.7,269.1,269.64999
MERVAL,04-30-91,282.53,282.6,270.8,282.53
MERVAL,05-02-91,279.03998,285.7,277,279.03998
MERVAL,05-03-91,273.12,279.5,271.5,273.12
MERVAL,05-06-91,282.25998,283,273.6,282.25998
MERVAL,05-07-91,284.26999,285.9,279.6,284.26999
MERVAL,05-08-91,278.95999,284.2,278.3,278.95999
MERVAL,05-09-91,273.37,280.6,271,273.37
MERVAL,05-10-91,291.13998,291.3,275.3,291.13998
MERVAL,05-13-91,304.19998,307,292.1,304.19998
MERVAL,05-14-91,302.84998,303.7,293.7,302.84998
MERVAL,05-16-91,318.71997,318.72,302,318.71997
MERVAL,05-17-91,322.82999,326.3,318.9,322.82999
MERVAL,05-20-91,307.78998,321.3,307.2,307.78998
MERVAL,05-21-91,315.62,315.62,307.7,315.62
MERVAL,05-22-91,312.90997,323,311.6,312.90997
MERVAL,05-23-91,303.34,312.8,301,303.34
MERVAL,05-24-91,298.53,303.7,294.8,298.53
MERVAL,05-27-91,293.75998,303.3,291.8,293.75998
MERVAL,05-28-91,293.03998,297.6,289,293.03998
MERVAL,05-29-91,295.79999,303,293,295.79999
MERVAL,05-30-91,294.96997,299.8,290.5,294.96997
MERVAL,05-31-91,289.81,297.6,288.9,289.81
MERVAL,06-03-91,270.19998,290.7,266.3,270.19998
MERVAL,06-04-91,273.47998,277.8,268.8,273.47998
MERVAL,06-05-91,265.87997,273.9,262.9,265.87997
MERVAL,06-06-91,272.03998,272.04,257.5,272.03998
MERVAL,06-07-91,284.25,287.9,272.9,284.25
MERVAL,06-11-91,275.63998,283.7,275.6,275.63998
MERVAL,06-12-91,273.28,276,268.9,273.28
MERVAL,06-13-91,264.69998,274.2,264.6,264.69998
MERVAL,06-14-91,274.09998,274.4,258.4,274.09998
MERVAL,06-17-91,260.96997,273.5,260.5,260.96997
MERVAL,06-18-91,254.31999,264.9,253.4,254.31999
MERVAL,06-19-91,262.34998,262.35,250.6,262.34998
MERVAL,06-20-91,260.56998,266.3,259.1,260.56998
MERVAL,06-21-91,254.25,262.3,253.3,254.25
MERVAL,06-25-91,244.31,254.2,243.4,244.31
MERVAL,06-26-91,248.04999,251.3,245,248.04999
MERVAL,06-27-91,270.22998,270.7,248.9,270.22998
MERVAL,06-28-91,265.23999,275.5,265,265.23999
MERVAL,07-01-91,269.75,272.9,265.6,269.75
MERVAL,07-02-91,264.31,269.7,259.5,264.31
MERVAL,07-03-91,258.17999,264.5,257.5,258.17999
MERVAL,07-04-91,258.87,260.9,256,258.87
MERVAL,07-05-91,264.65997,267.9,259.6,264.65997
MERVAL,07-08-91,262.14999,265.2,258.8,262.14999
MERVAL,07-10-91,260.87997,262.1,257.2,260.87997
MERVAL,07-11-91,263.43997,264.8,260,263.43997
MERVAL,07-12-91,272.00998,272.01,263.8,272.00998
MERVAL,07-15-91,273.56,276.5,272.6,273.56
MERVAL,07-16-91,268.16998,273.7,267.7,268.16998
MERVAL,07-17-91,270.70999,270.71,265.3,270.70999
MERVAL,07-18-91,273.29999,274.8,271.4,273.29999
MERVAL,07-19-91,275.07999,277.3,273.5,275.07999
MERVAL,07-22-91,283.84998,284.6,275.2,283.84998
MERVAL,07-23-91,283.43997,285.8,282.5,283.43997
MERVAL,07-24-91,285.21997,285.6,279.8,285.21997
MERVAL,07-25-91,282.34,287.2,282.34,282.34
MERVAL,07-26-91,273.03998,282.5,272.9,273.03998
MERVAL,07-29-91,267.28998,273.4,266.3,267.28998
MERVAL,07-30-91,263.87997,269.7,263.88,263.87997
MERVAL,07-31-91,271.32999,271.33,263.88,271.32999
MERVAL,08-01-91,280.46997,282.2,271.3,280.46997
MERVAL,08-02-91,284.09998,284.9,278.7,284.09998
MERVAL,08-05-91,304.98999,306,284.8,304.98999
MERVAL,08-06-91,313.79999,316.7,305.7,313.79999
MERVAL,08-07-91,318.00998,320.1,312.9,318.00998
MERVAL,08-08-91,331.73999,331.74,317,331.73999
MERVAL,08-09-91,342.64999,347,332.3,342.64999
MERVAL,08-12-91,368.59,369.8,340,368.59
MERVAL,08-13-91,353.97998,375.8,353.9,353.97998
MERVAL,08-14-91,367.51999,368,347.2,367.51999
MERVAL,08-15-91,405.37,426.5,370.9,405.37
MERVAL,08-16-91,414.25,414.4,395.9,414.25
MERVAL,08-19-91,423.84,428.5,392,423.84
MERVAL,08-20-91,463.31998,463.32,424.8,463.31998
MERVAL,08-21-91,519.62994,532.7,465.5,519.62994
MERVAL,08-22-91,597.73999,599.1,523.7,597.73999
MERVAL,08-23-91,550.84998,705.1,548,550.84998
MERVAL,08-26-91,520.31995,577.8,518.4,520.31995
MERVAL,08-27-91,484.32999,531,472.4,484.32999
MERVAL,08-28-91,551.34998,557.4,487,551.34998
MERVAL,08-29-91,604.31995,615.9,535.9,604.31995
MERVAL,08-30-91,594.25995,608.4,571.2,594.25995
MERVAL,09-02-91,611.64996,621.8,585.1,611.64996
MERVAL,09-03-91,585.85999,623.5,578.6,585.85999
MERVAL,09-04-91,571.81995,587.9,562.7,571.81995
MERVAL,09-05-91,619.10999,619.7,573.2,619.10999
MERVAL,09-06-91,620.87,659.5,612.1,620.87
MERVAL,09-09-91,601.26996,637.5,596.3,601.26996
MERVAL,09-10-91,591.35999,610.2,574.2,591.35999
MERVAL,09-11-91,550.69995,600.6,549.1,550.69995
MERVAL,09-12-91,525.44995,550.7,513.2,525.44995
MERVAL,09-13-91,534.32996,550.9,524.9,534.32996
MERVAL,09-16-91,522.62,556,518.7,522.62
MERVAL,09-17-91,515.82996,521.8,499.4,515.82996
MERVAL,09-18-91,556.57996,556.58,519,556.57996
MERVAL,09-19-91,585.98999,586.2,559.9,585.98999
MERVAL,09-20-91,586.48999,601.3,583.3,586.48999
MERVAL,09-23-91,565.87,592.4,563.9,565.87
MERVAL,09-24-91,562.48999,563.3,544.9,562.48999
MERVAL,09-25-91,598.37,598.7,564.4,598.37
MERVAL,09-26-91,625.33997,626.8,603.8,625.33997
MERVAL,09-27-91,621,627.8,612.8,621
MERVAL,09-30-91,652.72998,652.9,621.6,652.72998
MERVAL,10-01-91,703.81995,708.3,654.4,703.81995
MERVAL,10-02-91,699.65997,737,696.9,699.65997
MERVAL,10-03-91,705.84998,721.1,693.5,705.84998
MERVAL,10-04-91,707.18994,718,690.9,707.18994
MERVAL,10-07-91,745.87,746,713.8,745.87
MERVAL,10-08-91,733.22998,769.3,733.2,733.22998
MERVAL,10-09-91,718.69995,734.4,680.8,718.69995
MERVAL,10-10-91,747.94995,747.95,704.1,747.94995
MERVAL,10-11-91,811.76996,813.6,766.1,811.76996
MERVAL,10-14-91,827.88995,840.3,809.1,827.88995
MERVAL,10-15-91,806.66998,842,805.1,806.66998
MERVAL,10-16-91,840.65997,840.66,792.7,840.65997
MERVAL,10-17-91,821.16998,879.6,821.17,821.16998
MERVAL,10-18-91,818.76996,833.9,803,818.76996
MERVAL,10-21-91,775.95996,847.8,775.7,775.95996
MERVAL,10-22-91,751.25,773,721.5,751.25
MERVAL,10-23-91,778.18994,780.3,754.1,778.18994
MERVAL,10-24-91,738.73999,786.4,738.7,738.73999
MERVAL,10-25-91,738.95996,738.96,690.6,738.95996
MERVAL,10-28-91,732.88995,760.1,730.9,732.88995
MERVAL,10-29-91,704.66998,729.6,697.9,704.66998
MERVAL,10-30-91,775.06995,775.07,711.4,775.06995
MERVAL,10-31-91,799.09998,833.8,782.2,799.09998
MERVAL,11-01-91,854.69995,854.9,817.1,854.69995
MERVAL,11-04-91,839.98999,880.8,838.7,839.98999
MERVAL,11-05-91,812.12,835.3,798.7,812.12
MERVAL,11-07-91,793.17999,814.3,787.2,793.17999
MERVAL,11-08-91,813.40997,822.6,795.1,813.40997
MERVAL,11-11-91,803.89996,849.1,803.8,803.89996
MERVAL,11-12-91,786.25,803.8,779.8,786.25
MERVAL,11-13-91,760.53998,799,760.5,760.53998
MERVAL,11-14-91,732.69995,772.9,720.9,732.69995
MERVAL,11-15-91,732.91998,747.1,707.4,732.91998
MERVAL,11-18-91,666.25,727,665.9,666.25
MERVAL,11-19-91,652.69995,695.5,651.1,652.69995
MERVAL,11-20-91,694.16998,694.17,653.3,694.16998
MERVAL,11-21-91,644.26996,694.17,644.27,644.26996
MERVAL,11-22-91,613.90997,642.6,597.8,613.90997
MERVAL,11-25-91,605.41998,633.2,599.2,605.41998
MERVAL,11-26-91,638.85999,639.7,595.9,638.85999
MERVAL,11-27-91,689.69995,689.7,639.1,689.69995
MERVAL,11-28-91,652.75,698,652.4,652.75
MERVAL,11-29-91,666.32996,669.6,639.2,666.32996
MERVAL,12-02-91,693.23999,693.7,654.8,693.23999
MERVAL,12-03-91,737.88995,738.1,693.2,737.88995
MERVAL,12-04-91,709.75,738.5,708.1,709.75
MERVAL,12-05-91,717.66998,728.5,711.2,717.66998
MERVAL,12-06-91,689.20996,717.6,688.9,689.20996
MERVAL,12-09-91,658.92999,689.4,656.7,658.92999
MERVAL,12-10-91,690.08997,690.09,643.43,690.08997
MERVAL,12-11-91,689.19995,702.2,684.3,689.19995
MERVAL,12-12-91,692.34998,692.35,677.2,692.34998
MERVAL,12-13-91,705.03998,711.7,692.9,705.03998
MERVAL,12-16-91,721.75,722.6,708.3,721.75
MERVAL,12-17-91,725.39996,733.2,715.3,725.39996
MERVAL,12-18-91,739.60999,749.1,726,739.60999
MERVAL,12-19-91,715.72998,738.7,713.1,715.72998
MERVAL,12-20-91,741.29999,741.9,705.6,741.29999
MERVAL,12-23-91,761.38995,779.83,742.99,761.38995
MERVAL,12-24-91,773.59998,777.65,761.39,773.59998
MERVAL,12-26-91,767.75,780.64,765.64,767.75
MERVAL,12-27-91,782.39996,782.85,761.21,782.39996
MERVAL,12-30-91,800.62,809.78,784.08,800.62
MERVAL,01-02-92,794,806,791,794
MERVAL,01-03-92,800,805,773,800
MERVAL,01-06-92,786,815,786,786
MERVAL,01-07-92,786,787,770,786
MERVAL,01-08-92,792.89996,810,788,792.89996
MERVAL,01-09-92,810.75,810.75,786.5,810.75
MERVAL,01-10-92,820.78998,827.17,811.55,820.78998
MERVAL,01-13-92,820.70996,841.08,820.4,820.70996
MERVAL,01-14-92,799.09998,818.72,796.88,799.09998
MERVAL,01-15-92,762.56995,797.77,759.97,762.56995
MERVAL,01-16-92,785.93994,785.94,762.57,785.93994
MERVAL,01-17-92,777.72998,800.57,777.53,777.72998
MERVAL,01-20-92,779.56,781.02,771.61,779.56
MERVAL,01-21-92,777.31,780.62,771.45,777.31
MERVAL,01-22-92,774.41998,786,773.17,774.41998
MERVAL,01-23-92,797.37994,797.38,774.42,797.37994
MERVAL,01-24-92,809.85999,813.21,800.14,809.85999
MERVAL,01-27-92,814.13995,823.26,807.6,814.13995
MERVAL,01-28-92,811.14996,821.69,810.26,811.14996
MERVAL,01-29-92,811.56995,823,808.07,811.56995
MERVAL,01-30-92,808.35999,813.43,799.48,808.35999
MERVAL,01-31-92,807.91998,809.34,800.3,807.91998
MERVAL,02-03-92,813.39996,819.48,809.49,813.39996
MERVAL,02-04-92,830.03998,830.37,813.4,830.03998
MERVAL,02-05-92,817.63995,836.27,817.38,817.63995
MERVAL,02-06-92,810.50995,815.43,792.47,810.50995
MERVAL,02-07-92,807.85999,817.57,806.77,807.85999
MERVAL,02-10-92,800.25,818.79,788.13,800.25
MERVAL,02-11-92,799.89996,806.92,791.29,799.89996
MERVAL,02-12-92,803.84998,808.06,794.1,803.84998
MERVAL,02-13-92,804.33997,810.9,801.52,804.33997
MERVAL,02-14-92,796.42999,804.84,796.11,796.42999
MERVAL,02-17-92,789.25995,797.09,779.77,789.25995
MERVAL,02-18-92,784.08997,793.8,781.34,784.08997
MERVAL,02-19-92,774.33997,784.31,771.23,774.33997
MERVAL,02-20-92,781.23999,781.32,763.07,781.23999
MERVAL,02-21-92,792.29999,793.82,781.5,792.29999
MERVAL,02-24-92,784.40997,802.38,784.41,784.40997
MERVAL,02-25-92,768.68994,783.42,765.21,768.68994
MERVAL,02-26-92,763.39996,770.43,761.59,763.39996
MERVAL,02-27-92,741.04999,776.45,741.05,741.04999
MERVAL,02-28-92,702.72998,739.72,702.73,702.72998
MERVAL,03-02-92,705.43994,707.7,679.44,705.43994
MERVAL,03-03-92,761.96997,763.98,707.42,761.96997
MERVAL,03-04-92,736.85999,784.49,736.86,736.85999
MERVAL,03-05-92,735.15997,752,721.89,735.15997
MERVAL,03-06-92,723.88995,742.23,723.08,723.88995
MERVAL,03-09-92,698.81995,726.21,695.82,698.81995
MERVAL,03-10-92,714.04999,726.18,697.48,714.04999
MERVAL,03-11-92,713.62,729.4,711.02,713.62
MERVAL,03-12-92,688.70996,714.86,688,688.70996
MERVAL,03-13-92,704.45996,704.46,694.17,704.45996
MERVAL,03-16-92,731.62,736.77,711.09,731.62
MERVAL,03-17-92,717.66998,742.13,717.52,717.66998
MERVAL,03-18-92,727.59998,727.6,708.88,727.59998
MERVAL,03-19-92,749.25,750.97,730.06,749.25
MERVAL,03-20-92,754.98999,765.11,751.71,754.98999
MERVAL,03-23-92,770.20996,779.35,767.94,770.20996
MERVAL,03-24-92,757.45996,772.47,756.32,757.45996
MERVAL,03-25-92,748.25,759.03,744.66,748.25
MERVAL,03-26-92,746.00995,762.98,745.34,746.00995
MERVAL,03-27-92,761.12994,761.13,746.67,761.12994
MERVAL,03-30-92,761.12994,785.26,760.2,761.12994
MERVAL,03-31-92,747.78998,771.06,742.98,747.78998
MERVAL,04-01-92,742.93994,759.85,740.31,742.93994
MERVAL,04-02-92,751.63995,751.64,743.7,751.63995
MERVAL,04-03-92,768.42999,769.05,751.96,768.42999
MERVAL,04-06-92,765.31995,775.48,748.85,765.31995
MERVAL,04-07-92,753.13995,779.93,751.94,753.13995
MERVAL,04-08-92,735.43994,755.23,731.38,735.43994
MERVAL,04-09-92,746.25995,747.24,725.29,746.25995
MERVAL,04-10-92,746.57996,756.97,740.92,746.57996
MERVAL,04-13-92,737.20996,747.18,733.71,737.20996
MERVAL,04-14-92,728.64996,741.12,725.13,728.64996
MERVAL,04-15-92,733.41998,734.94,719.35,733.41998
MERVAL,04-20-92,745.89996,745.9,734.58,745.89996
MERVAL,04-21-92,750.09998,757.66,744.73,750.09998
MERVAL,04-22-92,744.09998,757.66,742.23,744.09998
MERVAL,04-23-92,769.03998,769.04,744.04,769.03998
MERVAL,04-24-92,789.71997,789.72,770.23,789.71997
MERVAL,04-27-92,827.18994,827.48,794.5,827.18994
MERVAL,04-28-92,832.04999,839.53,823.72,832.04999
MERVAL,04-29-92,839.35999,840.1,818.26,839.35999
MERVAL,04-30-92,830.45996,842.71,810.73,830.45996
MERVAL,05-04-92,816.26996,840.71,814.41,816.26996
MERVAL,05-05-92,823.35999,829.69,807.19,823.35999
MERVAL,05-06-92,820.45996,829.62,813.96,820.45996
MERVAL,05-07-92,803.39996,823.62,802.47,803.39996
MERVAL,05-08-92,798.31995,809.97,789.34,798.31995
MERVAL,05-11-92,787.03998,805.14,787.04,787.03998
MERVAL,05-12-92,791.03998,792.13,775.23,791.03998
MERVAL,05-13-92,788.35999,801.87,786.89,788.35999
MERVAL,05-14-92,819.14996,820.84,786.94,819.14996
MERVAL,05-15-92,832.84998,835.23,816.08,832.84998
MERVAL,05-18-92,836.16998,848.24,821.41,836.16998
MERVAL,05-19-92,831.31,849.17,830.9,831.31
MERVAL,05-20-92,864.83997,865.36,832.32,864.83997
MERVAL,05-21-92,870.09998,888.22,864.84,870.09998
MERVAL,05-22-92,863.63995,877.68,860.17,863.63995
MERVAL,05-26-92,870.42999,878.51,864.42,870.42999
MERVAL,05-27-92,869.58997,873.49,868.33,869.58997
MERVAL,05-28-92,875.81,875.81,860.66,875.81
MERVAL,05-29-92,881.73999,891.95,875.81,881.73999
MERVAL,06-01-92,890.40997,894.87,883.45,890.40997
MERVAL,06-02-92,869.63995,900.27,862.32,869.63995
MERVAL,06-03-92,874.21997,882.61,858.01,874.21997
MERVAL,06-04-92,855.26996,883.44,853.82,855.26996
MERVAL,06-05-92,849.06,861.87,837.61,849.06
MERVAL,06-09-92,833.35999,854.65,832.78,833.35999
MERVAL,06-10-92,842.31,842.31,830.27,842.31
MERVAL,06-11-92,860.56,862.46,843.9,860.56
MERVAL,06-12-92,875.08997,875.09,862.21,875.08997
MERVAL,06-15-92,871.40997,883.49,870.38,871.40997
MERVAL,06-16-92,865,880.66,862.37,865
MERVAL,06-17-92,846.12,865,845.86,846.12
MERVAL,06-18-92,815.77997,843.13,815.36,815.77997
MERVAL,06-19-92,822.53998,836.35,810.15,822.53998
MERVAL,06-22-92,757.39996,822.44,757.4,757.39996
MERVAL,06-23-92,711.54999,755.92,688.47,711.54999
MERVAL,06-24-92,729.88995,729.89,684.55,729.88995
MERVAL,06-25-92,686.75,731.76,686.54,686.75
MERVAL,06-26-92,718.95996,726.06,684.16,718.95996
MERVAL,06-29-92,705.18994,720.64,698.62,705.18994
MERVAL,06-30-92,660.41998,705.19,657.31,660.41998
MERVAL,07-01-92,675.35999,683.86,662.16,675.35999
MERVAL,07-02-92,642.32996,686.42,641.72,642.32996
MERVAL,07-03-92,629.81,642.33,581.91,629.81
MERVAL,07-06-92,601.23999,633.62,601.24,601.23999
MERVAL,07-07-92,609.62,615.91,591.86,609.62
MERVAL,07-08-92,644.87,650.18,611.89,644.87
MERVAL,07-10-92,652.26996,652.27,632.06,652.26996
MERVAL,07-13-92,664.56,665.11,644.15,664.56
MERVAL,07-14-92,636.06,665.45,633.18,636.06
MERVAL,07-15-92,614.65997,637.54,611.01,614.65997
MERVAL,07-16-92,627.31,629.31,608.62,627.31
MERVAL,07-17-92,650.33997,650.34,629.74,650.33997
MERVAL,07-20-92,623.60999,650.86,623.36,623.60999
MERVAL,07-21-92,599.85999,623.61,595.94,599.85999
MERVAL,07-22-92,559.75995,614.11,558.53,559.75995
MERVAL,07-23-92,539.79999,562.81,535.18,539.79999
MERVAL,07-24-92,560.72998,563.28,540.78,560.72998
MERVAL,07-27-92,560.33997,570.19,559,560.33997
MERVAL,07-28-92,527.13995,561.1,527.14,527.13995
MERVAL,07-29-92,503.25998,529.31,503.26,503.25998
MERVAL,07-30-92,533.19995,533.2,484.77,533.19995
MERVAL,07-31-92,580.32996,580.33,537.15,580.32996
MERVAL,08-03-92,578.40997,604.9,571.27,578.40997
MERVAL,08-04-92,594.79999,594.87,573.76,594.79999
MERVAL,08-05-92,577.12,601.42,577.12,577.12
MERVAL,08-06-92,532.89996,576.21,529.53,532.89996
MERVAL,08-07-92,547.10999,547.11,526.13,547.10999
MERVAL,08-10-92,555,561.42,548.1,555
MERVAL,08-11-92,529.88995,555.49,529.89,529.88995
MERVAL,08-12-92,500.57999,528.41,495.82,500.57999
MERVAL,08-13-92,515.37,519.83,496.69,515.37
MERVAL,08-14-92,501.90997,512,483.59,501.90997
MERVAL,08-18-92,463.34998,507.34,463.35,463.34998
MERVAL,08-19-92,451.63998,460.43,434.47,451.63998
MERVAL,08-20-92,467.42999,471.09,452.63,467.42999
MERVAL,08-21-92,455.09998,474.22,454.26,455.09998
MERVAL,08-24-92,417.35999,455.79,415.91,417.35999
MERVAL,08-25-92,431.56998,435.14,390.71,431.56998
MERVAL,08-26-92,420.64999,440.66,411.39,420.64999
MERVAL,08-27-92,420.03998,428.12,411.63,420.03998
MERVAL,08-28-92,440.14999,441.03,421.22,440.14999
MERVAL,08-31-92,454.38998,456.15,440.84,454.38998
MERVAL,09-01-92,485.67999,485.68,448,485.67999
MERVAL,09-02-92,477.17999,504.75,473.25,477.17999
MERVAL,09-03-92,498.12997,498.13,474.01,498.12997
MERVAL,09-04-92,511.56998,511.92,500.98,511.56998
MERVAL,09-07-92,507.13998,532.47,507.14,507.13998
MERVAL,09-08-92,506.78,514.18,499.39,506.78
MERVAL,09-09-92,523.57996,523.58,507.46,523.57996
MERVAL,09-10-92,514.16998,530.81,514.17,514.16998
MERVAL,09-11-92,510.78998,520.54,510.02,510.78998
MERVAL,09-14-92,508.92999,517.92,503.83,508.92999
MERVAL,09-15-92,497.60999,511.88,487.29,497.60999
MERVAL,09-16-92,470.35999,496.13,470.36,470.35999
MERVAL,09-17-92,464.66998,476.41,457.81,464.66998
MERVAL,09-18-92,479.29999,479.43,465.17,479.29999
MERVAL,09-21-92,472.21997,490.96,472.22,472.21997
MERVAL,09-22-92,469.82999,476.86,465.49,469.82999
MERVAL,09-23-92,480.5,481.52,464.8,480.5
MERVAL,09-24-92,480.92999,489.48,477.79,480.92999
MERVAL,09-25-92,472.17999,487.46,471.71,472.17999
MERVAL,09-28-92,452.19998,471.58,451.97,452.19998
MERVAL,09-29-92,438.50998,454.01,434.28,438.50998
MERVAL,09-30-92,419.79999,441.05,419.28,419.79999
MERVAL,10-01-92,425.68997,425.69,394.51,425.68997
MERVAL,10-02-92,412.12997,435.28,411.86,412.12997
MERVAL,10-05-92,368.87,410.71,368.87,368.87
MERVAL,10-06-92,369.07999,369.35,352.05,369.07999
MERVAL,10-07-92,396.95999,397.52,369.74,396.95999
MERVAL,10-08-92,377.31998,402.33,376.96,377.31998
MERVAL,10-09-92,364.98999,375.99,360.12,364.98999
MERVAL,10-13-92,347.04999,364.52,340.05,347.04999
MERVAL,10-14-92,348.94998,356.85,343.19,348.94998
MERVAL,10-15-92,320.84,347.52,320.82,320.84
MERVAL,10-16-92,315.37997,331.42,302.79,315.37997
MERVAL,10-19-92,329.03998,329.04,304.59,329.03998
MERVAL,10-20-92,364.19998,364.63,330.47,364.19998
MERVAL,10-21-92,370.29999,376.41,364.44,370.29999
MERVAL,10-22-92,383.09,383.09,362.09,383.09
MERVAL,10-23-92,397.22998,397.23,383.21,397.22998
MERVAL,10-26-92,389.72998,407.09,389.64,389.72998
MERVAL,10-27-92,362.70999,388.78,362.67,362.70999
MERVAL,10-28-92,375.54999,375.55,356.63,375.54999
MERVAL,10-29-92,409.81,417.19,376.8,409.81
MERVAL,10-30-92,396.15997,418.9,395.8,396.15997
MERVAL,11-02-92,383.73999,395.21,377.44,383.73999
MERVAL,11-03-92,396.07999,398.4,383.45,396.07999
MERVAL,11-04-92,397.56998,410.52,389.88,397.56998
MERVAL,11-05-92,374.28998,400.68,374.29,374.28998
MERVAL,11-06-92,349.65997,371.91,339.35,349.65997
MERVAL,11-09-92,361.53998,363.8,350.61,361.53998
MERVAL,11-10-92,335.20999,361.64,334.93,335.20999
MERVAL,11-11-92,331.26999,340.87,321.72,331.26999
MERVAL,11-12-92,331.03,337.71,325.68,331.03
MERVAL,11-13-92,323.46997,335.05,321.47,323.46997
MERVAL,11-16-92,326.90997,326.91,304.94,326.90997
MERVAL,11-17-92,359.75,359.75,328.52,359.75
MERVAL,11-18-92,371.07999,377.46,360.19,371.07999
MERVAL,11-19-92,362.29999,371.9,361.77,362.29999
MERVAL,11-20-92,335.96997,361.82,335.97,335.96997
MERVAL,11-23-92,319.06,334.26,317.6,319.06
MERVAL,11-24-92,339.12,341.08,319.28,339.12
MERVAL,11-25-92,332.96997,350.25,332.04,332.96997
MERVAL,11-26-92,346,346,330.02,346
MERVAL,11-27-92,350.78998,354.37,346.59,350.78998
MERVAL,11-30-92,345.96997,353.42,344.91,345.96997
MERVAL,12-01-92,369.41998,369.42,345.57,369.41998
MERVAL,12-02-92,368.43997,373.72,367.15,368.43997
MERVAL,12-03-92,389.40997,395.46,369.63,389.40997
MERVAL,12-04-92,395.53998,395.54,381.11,395.53998
MERVAL,12-07-92,396.93997,407.3,393.77,396.93997
MERVAL,12-09-92,393.65997,396.28,383.16,393.65997
MERVAL,12-10-92,415.13998,415.28,390.32,415.13998
MERVAL,12-11-92,412.07999,422.28,404.98,412.07999
MERVAL,12-14-92,421.50998,422.02,405.75,421.50998
MERVAL,12-15-92,414.43997,425.29,414.44,414.43997
MERVAL,12-16-92,410.68997,416.69,407.91,410.68997
MERVAL,12-17-92,408.53,413.9,407.68,408.53
MERVAL,12-18-92,413.14999,413.15,406.84,413.14999
MERVAL,12-21-92,432.15997,437.12,415.05,432.15997
MERVAL,12-22-92,427.63998,434.17,426.38,427.63998
MERVAL,12-23-92,444.89999,444.9,423.03,444.89999
MERVAL,12-24-92,450.87,457.35,445.38,450.87
